Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,humidity,windspeedKmph,tempC,visibility,DewPointC,precipMM,pressure
2019-08-12 23:00:00,20.53125,51.913333333333334,13.188333333333334,26.17833333333333,27.51291666666667,24.888749999999998,1.0229166666666667,8.137500000000001,21.46166666666667,1.555416666666667,15.918333333333335,50.208333333333336,10.708333333333334,35.333333333333336,9.5,23.166666666666668,0.35833333333333334,996.9583333333334
2019-08-13 00:00:00,20.3875,51.512499999999996,13.449583333333335,26.161666666666665,27.734583333333333,25.034999999999997,1.0245833333333334,8.12125,21.437916666666666,1.5754166666666667,15.9325,50.041666666666664,10.833333333333334,35.375,9.5,23.125,0.34166666666666673,996.9166666666666
2019-08-13 01:00:00,20.2625,51.2425,13.5775,26.239583333333332,27.86125,25.217916666666667,1.0233333333333334,8.114583333333334,21.332083333333333,1.6066666666666667,15.970416666666667,49.791666666666664,10.916666666666666,35.416666666666664,9.541666666666666,23.083333333333332,0.3333333333333333,996.875
2019-08-13 02:00:00,20.030833333333334,50.88291666666667,13.733333333333333,26.19458333333333,27.94875,25.31458333333333,1.0141666666666667,8.133750000000001,21.164166666666663,1.6254166666666665,16.127499999999998,49.541666666666664,10.958333333333334,35.458333333333336,9.583333333333334,23.041666666666668,0.29583333333333334,996.8333333333334
2019-08-13 03:00:00,19.889166666666664,50.393333333333324,13.78625,26.033749999999998,27.91,25.605833333333333,1.0166666666666666,8.136249999999999,21.09958333333333,1.6420833333333331,16.080833333333334,49.208333333333336,10.958333333333334,35.5,9.666666666666666,23.041666666666668,0.24583333333333332,996.7916666666666
2019-08-13 04:00:00,19.849166666666665,50.15291666666666,13.823749999999999,25.925833333333333,27.89708333333333,25.906666666666666,1.0250000000000001,8.135833333333332,21.027916666666666,1.6691666666666667,16.102083333333333,48.875,10.916666666666666,35.583333333333336,9.75,23.0,0.22083333333333333,996.75
2019-08-13 05:00:00,19.983333333333334,50.38708333333333,13.842083333333335,25.8225,27.853333333333335,26.179583333333337,1.0204166666666665,8.150833333333333,20.999166666666667,1.6566666666666665,16.1175,48.541666666666664,10.875,35.666666666666664,9.833333333333334,22.958333333333332,0.18749999999999997,996.7083333333334
2019-08-13 06:00:00,20.091666666666665,50.763749999999995,13.832916666666668,25.811666666666667,27.813333333333336,26.365416666666665,1.0216666666666667,8.173333333333334,20.984166666666667,1.6379166666666667,16.14125,48.166666666666664,10.833333333333334,35.75,9.916666666666666,22.916666666666668,0.14583333333333331,996.6666666666666
2019-08-13 07:00:00,20.21291666666667,51.12791666666667,14.013750000000002,25.818749999999998,27.97,26.53125,1.0287499999999998,8.20125,20.872083333333332,1.5966666666666667,16.109583333333333,47.833333333333336,10.833333333333334,35.791666666666664,9.958333333333334,22.875,0.12916666666666665,996.625
2019-08-13 08:00:00,20.463333333333335,52.07416666666668,14.34625,25.786666666666665,28.252916666666668,26.795833333333334,1.0345833333333334,8.23625,20.813333333333333,1.5762500000000002,16.12666666666667,47.583333333333336,10.875,35.875,10.0,22.833333333333332,0.1333333333333333,996.5833333333334
